727850,SPOKANE INTERNATIONAL AP [CHENEY - UO],WA,-8,47.49,-117.589,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code),PresWth source,PresWth uncert (code),
1/4/1987,9:00,150,1415,36,1,13,43,1,13,31,1,13,39,1,13,25,1,13,37,1,13,65,1,23,9,A,7,4,A,7,1.1,A,7,-0.6,A,7,89,A,7,926,A,7,160,A,7,4.6,A,7,48300,B,7,77777,A,7,0.7,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,271.7735186
1/4/1987,10:00,307,1415,105,1,13,53,1,9,94,1,13,115,1,13,45,1,9,106,1,13,228,1,21,10,A,7,8,A,7,2.8,A,7,0,A,7,82,A,7,926,A,7,160,A,7,5.7,A,7,48300,B,7,1310,A,7,0.8,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,272.9201167
1/4/1987,11:00,418,1415,159,1,9,70,1,9,139,1,13,175,1,9,64,1,9,156,1,13,348,1,18,10,A,7,9,A,7,2.8,A,7,0,A,7,82,A,7,926,A,7,150,A,7,3.6,A,7,48300,B,7,1250,A,7,0.8,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,273.4787311
1/4/1987,12:00,472,1415,150,1,9,52,1,9,133,1,13,165,1,9,49,1,9,149,1,13,358,1,18,10,A,7,9,A,7,3.3,A,7,0,A,7,79,A,7,926,A,7,190,A,7,2.6,A,7,48300,B,7,1460,A,7,0.8,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,273.7028109
1/4/1987,13:00,468,1415,226,1,13,257,1,13,142,1,13,239,1,13,240,1,13,160,1,13,294,1,23,8,A,7,5,A,7,3.9,A,7,0,A,7,76,A,7,926,A,7,190,A,7,2.6,A,7,48300,B,7,1310,A,7,0.8,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,274.4943195
1/4/1987,14:00,404,1415,200,1,9,499,1,9,59,1,13,212,1,9,438,1,9,86,1,13,113,1,18,4,A,7,1,A,7,4.4,A,7,0,A,7,73,A,7,926,A,7,190,A,7,3.1,A,7,48300,B,7,77777,A,7,0.8,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,276.7751307
1/4/1987,15:00,286,1415,85,1,13,138,1,13,58,1,13,93,1,13,105,1,13,71,1,13,106,1,23,5,A,7,5,A,7,4.4,A,7,-0.6,A,7,70,A,7,926,A,7,200,A,7,2.1,A,7,48300,B,7,77777,A,7,0.8,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,277.4361021
1/4/1987,16:00,123,1415,49,1,13,354,1,9,20,1,13,51,1,13,209,1,9,33,1,13,38,1,21,0,A,7,0,A,7,3.3,A,7,0.6,A,7,82,A,7,927,A,7,360,A,7,1.5,A,7,32200,B,7,77777,A,7,0.8,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,277.6864133
1/4/1987,17:00,3,248,4,1,13,13,1,9,2,1,13,0,1,13,0,1,9,0,1,13,0,1,21,2,A,7,0,A,7,0.6,A,7,-0.6,A,7,92,A,7,927,A,7,30,A,7,2.1,A,7,32200,B,7,77777,A,7,0.8,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,276.2624424
1/4/1987,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,0,A,7,0,A,7,-0.6,A,7,96,A,7,927,A,7,40,A,7,2.6,A,7,32200,B,7,77777,A,7,0.8,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,274.1040865
1/4/1987,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,1,A,7,0,A,7,-0.6,A,7,96,A,7,927,A,7,0,A,7,0,A,7,32200,B,7,77777,A,7,0.8,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,272.9493018
1/4/1987,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,-2.2,A,7,-2.2,A,7,100,A,7,928,A,7,0,A,7,0,A,7,32200,B,7,77777,A,7,0.8,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,271.7287123
1/4/1987,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-2.8,A,7,-2.8,A,7,100,A,7,928,A,7,0,A,7,0,A,7,11300,B,7,77777,A,7,0.8,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,270.5575992
1/4/1987,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,-3.3,A,7,-3.9,A,7,96,A,7,928,A,7,0,A,7,0,A,7,11300,B,7,77777,A,7,0.8,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,269.6639117
1/4/1987,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,A,7,-2.8,A,7,-2.8,A,7,100,A,7,928,A,7,20,A,7,2.1,A,7,200,B,7,77777,A,7,0.7,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,269.2201802
1/4/1987,24:00:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,A,7,-2.8,A,7,-2.8,A,7,100,A,7,929,A,7,20,A,7,2.1,A,7,200,B,7,77777,A,7,0.7,E,8,0,?,0,0,?,0,0,1,D,9,45,C,8,269.080118
1/5/1987,1:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-3.3,A,7,-3.3,A,7,100,A,7,928,A,7,0,A,7,0,A,7,200,B,7,980,A,7,0.7,E,8,0,?,0,0,?,0,0,1,D,9,45,C,8,268.8572045
1/5/1987,2:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-1.7,A,7,-1.7,A,7,100,A,7,929,A,7,50,A,7,1.5,A,7,200,B,7,980,A,7,0.7,E,8,0,?,0,0,?,0,0,1,D,9,45,C,8,269.1728254
1/5/1987,3:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-1.1,A,7,-1.1,A,7,100,A,7,929,A,7,340,A,7,1.5,A,7,200,B,7,980,A,7,0.7,E,8,0,?,0,0,?,0,0,1,D,9,45,C,8,269.8315312
1/5/1987,4:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-1.7,A,7,-1.7,A,7,100,A,7,929,A,7,0,A,7,0,A,7,800,B,7,980,A,7,0.7,E,8,0,?,0,0,?,0,0,1,D,9,45,C,8,270.0506405
1/5/1987,5:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-1.7,A,7,-1.7,A,7,100,A,7,929,A,7,0,A,7,0,A,7,800,B,7,980,A,7,0.7,E,8,0,?,0,0,?,0,0,1,D,9,42,C,8,270.0396694
1/5/1987,6:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-1.7,A,7,-1.7,A,7,100,A,7,929,A,7,110,A,7,2.6,A,7,400,B,7,980,A,7,0.7,E,8,0,?,0,0,?,0,0,1,D,9,45,C,8,270.0342075
1/5/1987,7:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.2,A,7,-2.2,A,7,100,A,7,929,A,7,360,A,7,2.6,A,7,400,B,7,980,A,7,0.7,E,8,0,?,0,0,?,0,0,1,D,9,45,C,8,269.8751544
1/5/1987,8:00,10,483,6,1,13,5,1,9,6,1,13,0,1,13,0,1,9,0,1,13,0,1,21,10,A,7,10,A,7,-1.7,A,7,-1.7,A,7,100,A,7,929,A,7,20,A,7,3.1,A,7,100,B,7,30,A,7,0.7,E,8,0,F,8,0,?,0,0,1,D,9,45,C,8,269.8702617
1/5/1987,9:00,151,1415,44,1,13,0,1,9,44,1,13,48,1,13,0,1,9,48,1,13,135,1,21,10,A,7,10,A,7,-1.1,A,7,-1.1,A,7,100,A,7,930,A,7,20,A,7,4.6,A,7,100,B,7,90,A,7,0.7,E,8,0,F,8,0,?,0,0,1,D,9,45,C,8,270.0004638
1/5/1987,10:00,309,1415,96,1,13,8,1,9,94,1,13,105,1,13,4,1,9,104,1,13,303,1,21,10,A,7,10,A,7,-1.1,A,7,-1.1,A,7,100,A,7,930,A,7,10,A,7,4.6,A,7,1600,B,7,120,A,7,0.7,E,8,0,F,8,0,?,0,0,1,D,9,45,C,8,269.95032
1/5/1987,11:00,419,1415,106,1,9,5,1,9,105,1,13,120,1,9,3,1,9,119,1,13,384,1,18,10,A,7,10,A,7,-0.6,A,7,-0.6,A,7,100,A,7,930,A,7,360,A,7,4.1,A,7,3200,B,7,90,A,7,0.7,E,8,0,F,8,0,?,0,0,1,D,9,10,C,8,269.9560451
1/5/1987,12:00,475,1415,182,1,9,7,1,9,180,1,13,199,1,9,6,1,9,197,1,13,566,1,18,10,A,7,10,A,7,0,A,7,0,A,7,100,A,7,930,A,7,20,A,7,4.1,A,7,9700,B,7,90,A,7,0.7,E,8,0,F,8,0,?,0,0,1,D,9,45,C,8,269.976432
1/5/1987,13:00,471,1415,211,1,13,141,1,13,164,1,13,227,1,13,132,1,13,183,1,13,372,1,23,8,A,7,7,A,7,0,A,7,-0.6,A,7,96,A,7,930,A,7,80,A,7,3.1,A,7,11300,B,7,150,A,7,0.7,E,8,0,F,8,0,?,0,0,1,D,9,10,C,8,270.3310798
1/5/1987,14:00,407,1415,249,1,9,670,1,9,58,1,13,257,1,9,589,1,9,86,1,13,109,1,18,2,A,7,2,A,7,0,A,7,-0.6,A,7,96,A,7,930,A,7,30,A,7,3.6,A,7,24100,B,7,77777,A,7,0.7,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,272.9208725
1/5/1987,15:00,290,1415,149,1,13,573,1,9,34,1,13,158,1,13,462,1,9,63,1,13,71,1,21,5,A,7,1,A,7,0.6,A,7,-0.6,A,7,92,A,7,930,A,7,30,A,7,2.1,A,7,24100,B,7,77777,A,7,0.7,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,275.995993
1/5/1987,16:00,127,1415,50,1,13,361,1,9,19,1,13,52,1,13,216,1,9,33,1,13,37,1,21,4,A,7,1,A,7,0,A,7,0,A,7,100,A,7,931,A,7,300,A,7,2.1,A,7,80500,B,7,77777,A,7,0.7,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,276.7181864
1/5/1987,17:00,3,271,6,1,13,21,1,9,3,1,13,0,1,13,0,1,9,0,1,13,0,1,21,8,A,7,2,A,7,-1.1,A,7,-1.7,A,7,96,A,7,931,A,7,300,A,7,2.1,A,7,48300,B,7,77777,A,7,0.7,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,274.7884414
1/5/1987,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,5,A,7,-1.7,A,7,-2.2,A,7,96,A,7,932,A,7,310,A,7,2.6,A,7,48300,B,7,1370,A,7,0.7,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,272.5746623
1/5/1987,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,-1.7,A,7,-2.8,A,7,92,A,7,933,A,7,250,A,7,1.5,A,7,48300,B,7,77777,A,7,0.6,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,271.3268083
1/5/1987,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-2.8,A,7,-3.9,A,7,92,A,7,933,A,7,240,A,7,2.6,A,7,48300,B,7,77777,A,7,0.6,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,270.3284402
1/5/1987,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-3.9,A,7,-5.6,A,7,88,A,7,933,A,7,0,A,7,0,A,7,48300,B,7,77777,A,7,0.6,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,269.2799859
1/5/1987,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-3.9,A,7,-5,A,7,92,A,7,934,A,7,0,A,7,0,A,7,48300,B,7,77777,A,7,0.6,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,268.5983411
1/5/1987,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-5.6,A,7,-6.7,A,7,92,A,7,935,A,7,160,A,7,3.1,A,7,48300,B,7,77777,A,7,0.6,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,267.7442801
1/5/1987,24:00:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,-5.6,A,7,-6.1,A,7,96,A,7,935,A,7,160,A,7,3.1,A,7,4800,B,7,77777,A,7,0.6,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,267.0674934
1/6/1987,1:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-4.4,A,7,-5.6,A,7,92,A,7,935,A,7,0,A,7,0,A,7,200,B,7,30,A,7,0.6,E,8,0,?,0,0,?,0,0,1,D,9,45,C,8,267.0017384
1/6/1987,2:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-3.9,A,7,-4.4,A,7,96,A,7,936,A,7,300,A,7,1.5,A,7,400,B,7,30,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,45,C,8,267.3577056
1/6/1987,3:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-3.3,A,7,-3.9,A,7,96,A,7,937,A,7,340,A,7,2.1,A,7,400,B,7,30,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,45,C,8,267.8213569
1/6/1987,4:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.8,A,7,-3.3,A,7,96,A,7,937,A,7,360,A,7,2.1,A,7,1600,B,7,90,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,45,C,8,268.3207496
1/6/1987,5:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-3.3,A,7,-4.4,A,7,92,A,7,937,A,7,300,A,7,1.5,A,7,4800,B,7,270,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,42,C,8,268.4852628
1/6/1987,6:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.8,A,7,-3.3,A,7,96,A,7,937,A,7,10,A,7,2.6,A,7,4800,B,7,60,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,45,C,8,268.6301681
1/6/1987,7:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.8,A,7,-3.3,A,7,96,A,7,937,A,7,30,A,7,2.6,A,7,4800,B,7,270,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,45,C,8,268.7942422
1/6/1987,8:00,10,483,2,1,13,0,1,9,2,1,13,0,1,13,0,1,9,0,1,13,0,1,21,10,A,7,10,A,7,-2.8,A,7,-3.3,A,7,96,A,7,938,A,7,20,A,7,3.1,A,7,8000,B,7,310,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,45,C,8,268.8654491
1/6/1987,9:00,152,1415,27,1,13,3,1,9,27,1,13,31,1,13,0,1,9,31,1,13,96,1,21,10,A,7,10,A,7,-2.8,A,7,-3.3,A,7,96,A,7,939,A,7,40,A,7,2.1,A,7,11300,B,7,310,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,45,C,8,268.8235045
1/6/1987,10:00,310,1415,64,1,13,1,1,9,64,1,13,73,1,13,0,1,9,73,1,13,235,1,21,10,A,7,10,A,7,-2.8,A,7,-3.3,A,7,96,A,7,939,A,7,40,A,7,3.1,A,7,11300,B,7,310,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,268.6169633
1/6/1987,11:00,421,1415,143,1,9,6,1,9,142,1,13,158,1,9,4,1,9,157,1,13,462,1,18,10,A,7,10,A,7,-2.2,A,7,-2.8,A,7,96,A,7,939,A,7,40,A,7,3.1,A,7,11300,B,7,400,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,268.383704
1/6/1987,12:00,477,1415,146,1,9,8,1,9,143,1,13,162,1,9,6,1,9,160,1,13,503,1,18,10,A,7,10,A,7,-2.2,A,7,-2.8,A,7,96,A,7,939,A,7,40,A,7,2.6,A,7,11300,B,7,400,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,268.2518572
1/6/1987,13:00,474,1415,151,1,9,1,1,9,150,1,13,167,1,9,1,1,9,166,1,13,515,1,18,10,A,7,10,A,7,-1.7,A,7,-2.8,A,7,92,A,7,939,A,7,30,A,7,2.6,A,7,16100,B,7,400,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,268.3292804
1/6/1987,14:00,411,1415,137,1,9,6,1,9,135,1,13,150,1,9,4,1,9,149,1,13,442,1,18,10,A,7,10,A,7,-1.7,A,7,-2.8,A,7,92,A,7,939,A,7,30,A,7,2.6,A,7,16100,B,7,400,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,268.509348
1/6/1987,15:00,293,1415,76,1,13,0,1,9,76,1,13,85,1,13,0,1,9,85,1,13,259,1,21,10,A,7,10,A,7,-1.7,A,7,-3.3,A,7,89,A,7,939,A,7,20,A,7,2.6,A,7,24100,B,7,400,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,268.8100127
1/6/1987,16:00,130,1415,34,1,13,23,1,9,32,1,13,37,1,13,15,1,9,36,1,13,76,1,21,9,A,7,8,A,7,-2.2,A,7,-4.4,A,7,85,A,7,940,A,7,110,A,7,1.5,A,7,16100,B,7,370,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,269.1192234
1/6/1987,17:00,4,318,2,1,13,2,1,9,2,1,13,0,1,13,0,1,9,0,1,13,0,1,21,10,A,7,10,A,7,-2.2,A,7,-4.4,A,7,85,A,7,940,A,7,110,A,7,2.1,A,7,24100,B,7,370,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,269.335601
1/6/1987,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.2,A,7,-4.4,A,7,85,A,7,940,A,7,130,A,7,2.1,A,7,24100,B,7,340,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,269.441656
1/6/1987,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.2,A,7,-4.4,A,7,85,A,7,941,A,7,0,A,7,0,A,7,24100,B,7,340,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,269.4907597
1/6/1987,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.2,A,7,-4.4,A,7,85,A,7,941,A,7,10,A,7,2.1,A,7,24100,B,7,370,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,269.5144229
1/6/1987,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.2,A,7,-4.4,A,7,85,A,7,941,A,7,360,A,7,2.1,A,7,24100,B,7,400,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,269.5258509
1/6/1987,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.2,A,7,-3.9,A,7,89,A,7,941,A,7,10,A,7,3.1,A,7,24100,B,7,370,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,269.5313772
1/6/1987,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.2,A,7,-4.4,A,7,85,A,7,941,A,7,360,A,7,2.1,A,7,32200,B,7,460,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,269.5340513
1/6/1987,24:00:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.8,A,7,-4.4,A,7,89,A,7,941,A,7,30,A,7,3.1,A,7,32200,B,7,490,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,269.348703
1/7/1987,1:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.8,A,7,-4.4,A,7,89,A,7,941,A,7,10,A,7,3.6,A,7,32200,B,7,490,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,269.1444252
1/7/1987,2:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.8,A,7,-3.9,A,7,92,A,7,942,A,7,10,A,7,4.1,A,7,24100,B,7,610,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,269.0427136
1/7/1987,3:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.8,A,7,-4.4,A,7,89,A,7,942,A,7,20,A,7,4.6,A,7,24100,B,7,610,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,268.9928126
1/7/1987,4:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-3.3,A,7,-4.4,A,7,92,A,7,942,A,7,20,A,7,4.6,A,7,24100,B,7,670,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,268.8132188
1/7/1987,5:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.8,A,7,-4.4,A,7,89,A,7,942,A,7,360,A,7,2.1,A,7,32200,B,7,760,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,268.7878485
1/7/1987,6:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.8,A,7,-4.4,A,7,89,A,7,942,A,7,60,A,7,4.1,A,7,32200,B,7,980,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,268.8694412
1/7/1987,7:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-3.3,A,7,-4.4,A,7,92,A,7,942,A,7,50,A,7,3.6,A,7,32200,B,7,1010,A,7,0.5,E,8,0,?,0,0,?,0,0,1,D,9,0,C,8,268.7516782
1/7/1987,8:00,11,483,4,1,13,0,1,9,4,1,13,0,1,13,0,1,9,0,1,13,0,1,21,10,A,7,10,A,7,-3.3,A,7,-5,A,7,88,A,7,942,A,7,30,A,7,3.6,A,7,32200,B,7,730,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,268.5855946
1/7/1987,9:00,154,1415,37,1,13,1,1,9,37,1,13,41,1,13,0,1,9,41,1,13,122,1,21,10,A,7,10,A,7,-3.3,A,7,-5,A,7,88,A,7,943,A,7,30,A,7,3.1,A,7,32200,B,7,1130,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,268.3835995
1/7/1987,10:00,312,1415,86,1,13,9,1,9,84,1,13,96,1,13,4,1,9,95,1,13,284,1,21,10,A,7,10,A,7,-2.8,A,7,-4.4,A,7,89,A,7,943,A,7,20,A,7,2.6,A,7,32200,B,7,1070,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,268.2611256
1/7/1987,11:00,424,1415,115,1,9,2,1,9,114,1,13,128,1,9,1,1,9,128,1,13,407,1,18,10,A,7,10,A,7,-2.2,A,7,-5,A,7,82,A,7,943,A,7,30,A,7,2.6,A,7,32200,B,7,880,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,268.2917207
1/7/1987,12:00,480,1415,156,1,9,7,1,9,153,1,13,172,1,9,5,1,9,170,1,13,525,1,18,10,A,7,10,A,7,-2.2,A,7,-5,A,7,82,A,7,942,A,7,20,A,7,2.6,A,7,24100,B,7,940,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,268.2270693
1/7/1987,13:00,477,1415,147,1,9,1,1,9,147,1,13,164,1,9,1,1,9,163,1,13,511,1,18,10,A,7,10,A,7,-1.7,A,7,-4.4,A,7,82,A,7,942,A,7,40,A,7,3.1,A,7,24100,B,7,1040,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,268.3036322
1/7/1987,14:00,414,1415,128,1,9,2,1,9,128,1,13,142,1,9,1,1,9,142,1,13,431,1,18,10,A,7,10,A,7,-1.7,A,7,-3.9,A,7,85,A,7,942,A,7,20,A,7,3.1,A,7,16100,B,7,1070,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,268.5071174
1/7/1987,15:00,297,1415,97,1,13,1,1,9,97,1,13,106,1,13,0,1,9,106,1,13,300,1,21,10,A,7,10,A,7,-1.7,A,7,-4.4,A,7,82,A,7,942,A,7,30,A,7,2.6,A,7,16100,B,7,1070,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,268.7408906
1/7/1987,16:00,134,1415,41,1,13,1,1,9,41,1,13,45,1,13,0,1,9,45,1,13,123,1,21,10,A,7,10,A,7,-1.7,A,7,-3.9,A,7,85,A,7,942,A,7,20,A,7,2.6,A,7,24100,B,7,1040,A,7,0.5,E,8,0,F,8,0,?,0,0,1,D,9,0,C,8,269.0990638
