724915,MONTEREY NAF,CA,-8,36.6,-121.867,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code),PresWth source,PresWth uncert (code),
1/4/1999,9:00,267,1415,145,2,8,582,2,15,34,2,8,149,2,8,455,2,15,62,2,8,68,2,19,0,B,8,0,B,8,12.4,B,8,-2.4,B,8,35,A,7,1017,B,8,60,B,8,2.3,B,8,16100,C,8,77777,B,8,1.3,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,286.1706902
1/4/1999,10:00,469,1415,293,2,8,689,2,15,64,2,8,301,2,8,628,2,15,92,2,8,123,2,19,1,E,9,1,E,9,15,A,7,1,A,7,39,A,7,1018,A,7,0,A,7,0,A,7,16100,B,7,77777,A,7,1.3,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,289.4620658
1/4/1999,11:00,617,1415,416,2,8,597,2,15,155,2,8,436,2,8,583,2,15,180,2,8,313,2,19,2,E,9,1,E,9,17,A,7,2,A,7,36,A,7,1018,A,7,0,A,7,0,A,7,16100,B,7,77777,A,7,1.3,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,290.3528839
1/4/1999,12:00,702,1415,215,2,8,77,2,15,177,2,8,237,2,8,76,2,15,199,2,8,547,2,19,7,E,9,6,E,9,17,A,7,2,A,7,36,A,7,1017,A,7,260,A,7,1.5,A,7,16100,B,7,4500,A,7,1.3,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,288.9349589
1/4/1999,13:00,717,1415,504,2,8,635,2,15,180,2,8,529,2,8,637,2,15,205,2,8,385,2,19,5,E,9,2,E,9,19,A,7,2,A,7,32,A,7,1017,A,7,0,A,7,0,A,7,16100,B,7,7500,A,7,1.3,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,290.8900199
1/4/1999,14:00,661,1415,476,2,8,820,2,15,92,2,8,491,2,8,792,2,15,120,2,8,182,2,19,1,E,9,1,E,9,21,A,7,0,A,7,25,A,7,1016,A,7,320,A,7,1.5,A,7,16100,B,7,77777,A,7,1.3,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,295.7894538
1/4/1999,15:00,538,1415,372,2,8,737,2,15,91,2,8,387,2,8,692,2,15,123,2,8,177,2,19,0,E,9,0,E,9,21,A,7,0,A,7,25,A,7,1016,A,7,260,A,7,1.5,A,7,16100,B,7,77777,A,7,1.2,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,295.4911145
1/4/1999,16:00,357,1415,239,2,8,580,2,15,93,2,8,240,2,8,471,2,15,121,2,8,155,2,19,0,E,9,0,E,9,21,A,7,-1,A,7,23,A,7,1016,A,7,240,A,7,1.5,A,7,16100,B,7,77777,A,7,1.2,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,294.5947194
1/4/1999,17:00,131,1415,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,16,A,7,4,A,7,45,A,7,1016,A,7,0,A,7,0,A,7,16100,B,7,77777,A,7,1.2,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,290.5054471
1/4/1999,18:00,0,83,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,13,A,7,2,A,7,47,A,7,1016,A,7,130,A,7,2.6,A,7,16100,B,7,77777,A,7,1.2,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,286.1480634
1/4/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11,A,7,1,A,7,50,A,7,1016,A,7,0,A,7,0,A,7,16100,B,7,77777,A,7,1.2,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,283.701563
1/4/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9,A,7,1,A,7,57,A,7,1017,A,7,0,A,7,0,A,7,16100,B,7,77777,A,7,1.2,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,281.8087866
1/4/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,0,E,9,8,A,7,1,A,7,61,A,7,1017,A,7,130,A,7,2.6,A,7,16100,B,7,77777,A,7,1.1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,280.616641
1/4/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,2,E,9,8,A,7,1,A,7,61,A,7,1017,A,7,120,A,7,2.1,A,7,16100,B,7,77777,A,7,1.1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,280.0896321
1/4/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,7,A,7,0,A,7,61,A,7,1018,A,7,120,A,7,2.6,A,7,16100,B,7,77777,A,7,1.1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,279.5285943
1/4/1999,24:00:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6,A,7,0,A,7,65,A,7,1018,A,7,140,A,7,2.1,A,7,16100,B,7,77777,A,7,1.1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.5363417
1/5/1999,1:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,6,A,7,-1,A,7,60,A,7,1017,A,7,110,A,7,3.1,A,7,16100,B,7,77777,A,7,1.1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.0665682
1/5/1999,2:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,B,8,1,B,8,6.5,B,8,-0.9,B,8,59,A,7,1017,B,8,60,B,8,1.6,B,8,16100,C,8,77777,B,8,1.1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,277.9905592
1/5/1999,3:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,7,A,7,-1,A,7,56,A,7,1017,A,7,0,A,7,0,A,7,16100,B,7,77777,A,7,1.1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.2168092
1/5/1999,4:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,7,A,7,-1,A,7,56,A,7,1016,A,7,0,A,7,0,A,7,16100,B,7,77777,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.4183947
1/5/1999,5:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7,A,7,-4,A,7,44,A,7,1016,A,7,120,A,7,2.6,A,7,16100,B,7,77777,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.5119089
1/5/1999,6:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,0,E,9,7,A,7,-3,A,7,48,A,7,1016,A,7,0,A,7,0,A,7,16100,B,7,77777,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.5556797
1/5/1999,7:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,0,E,9,7,A,7,-5,A,7,40,A,7,1016,A,7,120,A,7,3.6,A,7,16100,B,7,77777,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.5762601
1/5/1999,8:00,48,908,5,2,8,118,2,15,3,2,8,11,2,8,68,2,15,7,2,8,11,2,19,0,E,9,0,E,9,7,A,7,-5,A,7,40,A,7,1017,A,7,270,A,7,1.5,A,7,16100,B,7,77777,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,279.2581445
1/5/1999,9:00,267,1415,123,2,8,405,2,15,46,2,8,126,2,8,304,2,15,69,2,8,84,2,19,2,E,9,1,E,9,9,A,7,1,A,7,57,A,7,1017,A,7,0,A,7,0,A,7,16100,B,7,77777,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,282.4242804
1/5/1999,10:00,469,1415,293,2,8,649,2,15,77,2,8,305,2,8,590,2,15,108,2,8,147,2,19,2,E,9,1,E,9,14,A,7,-1,A,7,35,A,7,1017,A,7,0,A,7,0,A,7,16100,B,7,77777,A,7,0.9,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,286.7419836
1/5/1999,11:00,619,1415,427,2,8,795,2,15,77,2,8,444,2,8,765,2,15,108,2,8,159,2,19,1,E,9,1,E,9,15,A,7,3,A,7,44,A,7,1017,A,7,0,A,7,0,A,7,16100,B,7,77777,A,7,0.9,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,289.3716846
1/5/1999,12:00,704,1415,495,2,8,804,2,15,93,2,8,514,2,8,785,2,15,121,2,8,192,2,19,1,E,9,1,E,9,18,A,7,2,A,7,34,A,7,1016,A,7,280,A,7,2.1,A,7,16100,B,7,77777,A,7,0.9,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,291.0316363
1/5/1999,13:00,719,1415,509,2,8,829,2,15,86,2,8,535,2,8,815,2,15,118,2,8,187,2,19,0,E,9,0,E,9,20,A,7,1,A,7,28,A,7,1014,A,7,300,B,8,1.5,A,7,16100,B,7,77777,A,7,0.9,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,294.0177755
1/5/1999,14:00,664,1415,469,2,8,795,2,15,94,2,8,482,2,8,768,2,15,120,2,8,185,2,19,1,E,9,1,E,9,21,A,7,-1,A,7,23,A,7,1014,A,7,320,B,8,2.6,A,7,16100,B,7,77777,A,7,0.9,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,294.5359751
1/5/1999,15:00,541,1415,356,2,8,621,2,15,117,2,8,363,2,8,576,2,15,142,2,8,217,2,19,1,E,9,1,E,9,20,A,7,2,A,7,30,A,7,1014,A,7,340,B,8,2.6,A,7,16100,B,7,77777,A,7,0.8,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,294.2303186
1/5/1999,16:00,360,1415,248,2,8,585,2,15,98,2,8,254,2,8,486,2,15,130,2,8,184,2,19,2,E,9,1,E,9,20,A,7,1,A,7,28,A,7,1014,A,7,0,A,7,0,A,7,16100,B,7,77777,A,7,0.8,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,293.5979757
1/5/1999,17:00,135,1415,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,3,E,9,1,E,9,13,A,7,6,A,7,62,A,7,1014,A,7,0,A,7,0,A,7,16100,B,7,77777,A,7,0.8,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,289.4459724
1/5/1999,18:00,1,106,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,7,E,9,6,E,9,12,A,7,5,A,7,62,A,7,1015,A,7,130,A,7,1.5,A,7,16100,B,7,77777,A,7,0.8,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,285.3660938
1/5/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,2,E,9,9,A,7,3,A,7,66,A,7,1015,A,7,120,A,7,2.1,A,7,16100,B,7,77777,A,7,0.8,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,282.5958196
1/5/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,2,E,9,9,A,7,1,A,7,57,A,7,1015,A,7,120,A,7,3.1,A,7,16100,B,7,77777,A,7,0.8,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,281.2768945
1/5/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,2,E,9,8,A,7,1,A,7,61,A,7,1015,A,7,130,A,7,1.5,A,7,16100,B,7,77777,A,7,0.7,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,280.296534
1/5/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,2,E,9,7,A,7,1,A,7,66,A,7,1014,A,7,110,A,7,2.1,A,7,16100,B,7,77777,A,7,0.7,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,279.3522779
1/5/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,3,E,9,7,A,7,1,A,7,66,A,7,1015,A,7,130,A,7,2.6,A,7,16100,B,7,77777,A,7,0.7,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.9636216
1/5/1999,24:00:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,4,E,9,7,A,7,1,A,7,66,A,7,1015,A,7,0,A,7,0,A,7,16100,B,7,77777,A,7,0.7,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.7712108
1/6/1999,1:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,4,E,9,7,A,7,1,A,7,66,A,7,1014,A,7,120,A,7,2.1,A,7,16100,B,7,77777,A,7,0.7,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.6785168
1/6/1999,2:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,3,E,9,7,A,7,1,A,7,66,A,7,1015,A,7,140,A,7,2.1,A,7,16100,B,7,77777,A,7,0.7,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.6343463
1/6/1999,3:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,2,E,9,7,A,7,-1,A,7,56,A,7,1014,A,7,120,A,7,1.5,A,7,16100,B,7,77777,A,7,0.6,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.613402
1/6/1999,4:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,2,E,9,6,A,7,-1,A,7,60,A,7,1014,A,7,130,A,7,2.1,A,7,16100,B,7,77777,A,7,0.6,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.2901599
1/6/1999,5:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,4,A,7,-2,A,7,64,A,7,1014,A,7,120,A,7,1.5,A,7,16100,B,7,77777,A,7,0.6,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,276.9462134
1/6/1999,6:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,4,A,7,-3,A,7,59,A,7,1014,A,7,120,A,7,3.6,A,7,16100,B,7,77777,A,7,0.7,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,276.3036551
1/6/1999,7:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,4,A,7,-4,A,7,54,A,7,1014,A,7,130,A,7,3.6,A,7,16100,B,7,77777,A,7,0.7,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,275.9654584
1/6/1999,8:00,48,908,5,2,8,118,2,15,3,2,8,11,2,8,68,2,15,7,2,8,11,2,19,1,E,9,1,E,9,6,A,7,-4,A,7,47,A,7,1014,A,7,100,A,7,2.1,A,7,16100,B,7,77777,A,7,0.7,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,277.1365438
1/6/1999,9:00,267,1415,123,2,8,405,2,15,46,2,8,126,2,8,304,2,15,69,2,8,84,2,19,2,E,9,1,E,9,9,A,7,-3,A,7,41,A,7,1013,A,7,90,A,7,2.6,A,7,16100,B,7,77777,A,7,0.7,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,281.2667402
1/6/1999,10:00,470,1415,298,2,8,598,2,15,98,2,8,304,2,8,537,2,15,125,2,8,179,2,19,2,E,9,1,E,9,11,A,7,0,A,7,47,A,7,1014,A,7,290,A,7,2.1,A,7,16100,B,7,77777,A,7,0.7,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,285.0211056
1/6/1999,11:00,620,1415,308,2,8,257,2,15,195,2,8,326,2,8,259,2,15,212,2,8,430,2,19,2,E,9,2,E,9,13,A,7,3,A,7,51,A,7,1014,A,7,270,A,7,2.1,A,7,16100,B,7,77777,A,7,0.7,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,285.3846634
1/6/1999,12:00,706,1415,500,2,8,709,2,15,145,2,8,516,2,8,691,2,15,170,2,8,297,2,19,3,E,9,2,E,9,13,A,7,3,A,7,51,A,7,1014,A,7,300,A,7,4.1,A,7,16100,B,7,77777,A,7,0.8,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,286.3907065
1/6/1999,13:00,722,1415,509,2,8,822,2,15,88,2,8,534,2,8,808,2,15,120,2,8,190,2,19,1,E,9,1,E,9,12,A,7,5,A,7,62,A,7,1014,A,7,320,A,7,3.1,A,7,16100,B,7,77777,A,7,0.8,E,8,0.071,F,8,0.16,F,8,0,1,D,9,5,C,8,287.7814424
1/6/1999,14:00,667,1415,469,2,8,783,2,15,98,2,8,495,2,8,770,2,15,131,2,8,207,2,19,1,E,9,1,E,9,12,A,7,7,A,7,71,A,7,1013,A,7,330,A,7,2.6,A,7,8000,B,7,77777,A,7,0.8,E,8,0.071,F,8,0.16,F,8,0,1,D,9,5,C,8,289.4539081
1/6/1999,15:00,545,1415,363,2,8,646,2,15,113,2,8,372,2,8,601,2,15,139,2,8,212,2,19,0,E,9,0,E,9,12,A,7,7,A,7,71,A,7,1013,A,7,320,A,7,2.1,A,7,9700,B,7,77777,A,7,0.8,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,289.8586068
1/6/1999,16:00,364,1415,256,2,8,504,2,15,126,2,8,256,2,8,418,2,15,148,2,8,246,2,19,0,E,9,0,E,9,12,A,7,7,A,7,71,A,7,1013,A,7,340,A,7,2.6,A,7,11300,B,7,77777,A,7,0.8,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,289.0848529
1/6/1999,17:00,139,1415,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,11,A,7,7,A,7,76,A,7,1013,A,7,310,A,7,1.5,A,7,12900,B,7,77777,A,7,0.8,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,286.2505933
1/6/1999,18:00,1,130,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,A,7,8,A,7,6,A,7,87,A,7,1013,A,7,0,A,7,0,A,7,12900,B,7,77777,A,7,0.9,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,282.9226299
1/6/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6,A,7,4,A,7,87,A,7,1013,A,7,0,A,7,0,A,7,12900,B,7,77777,A,7,0.9,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,280.34966
1/6/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6,A,7,4,A,7,87,A,7,1013,A,7,140,A,7,2.1,A,7,14500,B,7,77777,A,7,0.9,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.7999308
1/6/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7,A,7,5,A,7,87,A,7,1013,A,7,200,A,7,2.6,A,7,14500,B,7,77777,A,7,0.9,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.5090536
1/6/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,8,A,7,7,A,7,93,A,7,1014,A,7,200,A,7,2.6,A,7,12900,B,7,270,A,7,0.9,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.8925521
1/6/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8,A,7,7,A,7,93,A,7,1014,A,7,190,A,7,2.6,A,7,14500,B,7,77777,A,7,0.9,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,279.2623606
1/6/1999,24:00:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8,A,7,6,A,7,87,A,7,1014,A,7,200,A,7,3.6,A,7,16100,B,7,77777,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,279.4312392
1/7/1999,1:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,8,A,7,7,A,7,93,A,7,1013,A,7,200,A,7,3.1,A,7,16100,B,7,77777,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,279.5095676
1/7/1999,2:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,9,A,7,7,A,7,87,A,7,1013,A,7,180,A,7,2.6,A,7,12900,B,7,180,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,279.8849046
1/7/1999,3:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,8,A,7,7,A,7,93,A,7,1013,A,7,130,A,7,2.6,A,7,16100,B,7,300,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,279.9183347
1/7/1999,4:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,8,A,7,7,A,7,93,A,7,1013,A,7,220,A,7,2.1,A,7,2400,B,7,60,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,10,C,8,279.7408515
1/7/1999,5:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,6,A,7,5,A,7,93,A,7,1013,A,7,0,A,7,0,A,7,4000,B,7,90,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,10,C,8,279.0246975
1/7/1999,6:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,7,A,7,6,A,7,93,A,7,1014,A,7,200,A,7,2.1,A,7,12900,B,7,270,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.6091065
1/7/1999,7:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,8,A,7,7,A,7,93,A,7,1013,A,7,240,A,7,2.6,A,7,14500,B,7,180,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,278.9378133
1/7/1999,8:00,48,908,3,2,8,16,2,15,3,2,8,5,2,8,6,2,15,5,2,8,5,2,19,10,E,9,10,E,9,9,A,7,7,A,7,87,A,7,1014,A,7,270,A,7,2.6,A,7,11300,B,7,210,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,10,C,8,279.7102325
1/7/1999,9:00,268,1415,65,2,8,10,2,15,63,2,8,73,2,8,3,2,15,72,2,8,219,2,19,10,E,9,10,E,9,8,A,7,7,A,7,93,A,7,1014,A,7,290,A,7,2.1,A,7,8000,B,7,90,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,10,C,8,279.7274523
1/7/1999,10:00,472,1415,187,2,8,130,2,15,144,2,8,203,2,8,122,2,15,162,2,8,327,2,19,6,E,9,6,E,9,9,A,7,7,A,7,87,A,7,1015,A,7,0,A,7,0,A,7,11300,B,7,77777,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,280.0290554
1/7/1999,11:00,622,1415,405,2,8,550,2,15,162,2,8,422,2,8,538,2,15,185,2,8,329,2,19,5,E,9,5,E,9,10,A,7,6,A,7,76,A,7,1015,A,7,320,B,8,1.5,A,7,16100,B,7,77777,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,282.2733132
1/7/1999,12:00,708,1415,419,2,8,393,2,15,221,2,8,445,2,8,407,2,15,241,2,8,508,2,19,8,E,9,8,E,9,11,A,7,6,A,7,71,A,7,1014,A,7,270,A,7,3.6,A,7,16100,B,7,630,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,283.4495573
1/7/1999,13:00,725,1415,273,2,8,73,2,15,236,2,8,300,2,8,73,2,15,263,2,8,701,2,19,8,E,9,8,E,9,11,A,7,6,A,7,71,A,7,1013,A,7,280,A,7,2.6,A,7,16100,B,7,540,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,282.7444277
1/7/1999,14:00,670,1415,321,2,8,185,2,15,233,2,8,347,2,8,187,2,15,258,2,8,571,2,19,8,E,9,8,E,9,11,A,7,7,A,7,76,A,7,1013,A,7,290,B,8,2.6,A,7,16100,B,7,540,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,282.3220728
1/7/1999,15:00,548,1415,181,2,8,19,2,15,174,2,8,202,2,8,15,2,15,196,2,8,618,2,19,10,E,9,10,E,9,11,A,7,7,A,7,76,A,7,1013,A,7,300,A,7,2.6,A,7,16100,B,7,540,A,7,1,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,281.9662418
1/7/1999,16:00,368,1415,112,2,8,0,2,15,112,2,8,124,2,8,0,2,15,124,2,8,371,2,19,10,E,9,10,E,9,11,A,7,7,A,7,76,A,7,1013,A,7,270,A,7,1.5,A,7,16100,B,7,480,A,7,0.9,E,8,0.071,F,8,0.16,F,8,0,1,D,9,0,C,8,281.5867128
